date,score
2016/4/20,118
2016/4/19,86
2016/4/18,65
2016/4/17,72
2016/4/16,65
2016/4/15,98
2016/4/14,94
2016/4/13,121
2016/4/12,158
2016/4/11,90
2016/4/10,113
2016/4/9,98
2016/4/8,75
2016/4/7,142
2016/4/6,143
2016/4/5,131
2016/4/4,95
2016/4/3,48
2016/4/2,76
2016/4/1,104
2016/5/31,93
2016/5/30,98
2016/5/29,104
2016/5/28,68
2016/5/27,61
2016/5/26,63
2016/5/25,61
2016/5/24,61
2016/5/23,82
2016/5/22,100
2016/5/21,96
2016/5/20,101
2016/5/19,121
2016/5/18,86
2016/5/17,92
2016/5/16,67
2016/5/15,62
2016/5/14,61
2016/5/13,71
2016/5/12,89
2016/5/11,137
2016/5/10,104
2016/5/9,72
2016/5/8,63
2016/5/7,79
2016/5/6,114
2016/5/5,111
2016/5/4,82
2016/5/3,61
2016/5/2,68
2016/5/1,100
2016/6/30,167
2016/6/29,129
2016/6/28,73
2016/6/27,98
2016/6/26,86
2016/6/25,66
2016/6/24,39
2016/6/23,48
2016/6/22,98
2016/6/21,92
2016/6/20,117
2016/6/19,99
2016/6/18,96
2016/6/17,82
2016/6/16,58
2016/6/15,60
2016/6/14,66
2016/6/13,100
2016/6/12,69
2016/6/11,51
2016/6/10,96
2016/6/9,124
2016/6/8,127
2016/6/7,142
2016/6/6,95
2016/6/5,76
2016/6/4,121
2016/6/3,98
2016/6/2,70
2016/6/1,59
2016/7/31,88
2016/7/30,115
2016/7/29,111
2016/7/28,145
2016/7/27,84
2016/7/26,66
2016/7/25,80
2016/7/24,104
2016/7/23,125
2016/7/22,125
2016/7/21,91
2016/7/20,36
2016/7/19,120
2016/7/18,121
2016/7/17,115
2016/7/16,114
2016/7/15,54
2016/7/14,81
2016/7/13,75
2016/7/12,93
2016/7/11,113
2016/7/10,105
2016/7/9,94
2016/7/8,97
2016/7/7,101
2016/7/6,109
2016/7/5,115
2016/7/4,93
2016/7/3,88
2016/7/2,82
2016/7/1,78
2016/8/31,38
2016/8/30,65
2016/8/29,55
2016/8/28,34
2016/8/27,45
2016/8/26,41
2016/8/25,36
2016/8/24,101
2016/8/23,69
2016/8/22,56
2016/8/21,65
2016/8/20,53
2016/8/19,61
2016/8/18,116
2016/8/17,71
2016/8/16,39
2016/8/15,44
2016/8/14,42
2016/8/13,55
2016/8/12,67
2016/8/11,77
2016/8/10,102
2016/8/9,63
2016/8/8,63
2016/8/7,83
2016/8/6,76
2016/8/5,78
2016/8/4,71
2016/8/3,73
2016/8/2,72
2016/8/1,97
2016/9/30,120
2016/9/29,70
2016/9/28,55
2016/9/27,191
2016/9/26,178
2016/9/25,274
2016/9/24,158
2016/9/23,165
2016/9/22,124
2016/9/21,125
2016/9/20,59
2016/9/19,51
2016/9/18,51
2016/9/17,123
2016/9/16,117
2016/9/15,147
2016/9/14,112
2016/9/13,77
2016/9/12,76
2016/9/11,64
2016/9/10,80
2016/9/9,75
2016/9/8,64
2016/9/7,52
2016/9/6,73
2016/9/5,77
2016/9/4,63
2016/9/3,60
2016/9/2,47
2016/9/1,31
2016/10/31,44
2016/10/30,99
2016/10/29,65
2016/10/28,49
2016/10/27,53
2016/10/26,155
2016/10/25,127
2016/10/24,64
2016/10/23,39
2016/10/22,46
2016/10/21,44
2016/10/20,190
2016/10/19,160
2016/10/18,166
2016/10/17,162
2016/10/16,98
2016/10/15,81
2016/10/14,74
2016/10/13,153
2016/10/12,180
2016/10/11,136
2016/10/10,92
2016/10/9,77
2016/10/8,57
2016/10/7,103
2016/10/6,110
2016/10/5,81
2016/10/4,256
2016/10/3,247
2016/10/2,241
2016/10/1,173
2016/11/30,211
2016/11/29,271
2016/11/28,122
2016/11/27,118
2016/11/26,143
2016/11/25,223
2016/11/24,148
2016/11/23,127
2016/11/22,43
2016/11/21,42
2016/11/20,142
2016/11/19,240
2016/11/18,311
2016/11/17,208
2016/11/16,182
2016/11/15,123
2016/11/14,264
2016/11/13,271
2016/11/12,180
2016/11/11,159
2016/11/10,77
2016/11/9,142
2016/11/8,85
2016/11/7,154
2016/11/6,109
2016/11/5,170
2016/11/4,167
2016/11/3,169
2016/11/2,160
2016/11/1,79
2016/12/31,423
2016/12/30,291
2016/12/29,183
2016/12/28,231
2016/12/27,158
2016/12/26,181
2016/12/25,233
2016/12/24,254
2016/12/23,124
2016/12/22,200
2016/12/21,268
2016/12/20,391
2016/12/19,412
2016/12/18,393
2016/12/17,316
2016/12/16,213
2016/12/15,203
2016/12/14,149
2016/12/13,155
2016/12/12,247
2016/12/11,203
2016/12/10,111
2016/12/9,83
2016/12/8,173
2016/12/7,165
2016/12/6,158
2016/12/5,241
2016/12/4,412
2016/12/3,256
2016/12/2,184
2016/12/1,112
2017/1/31,112
2017/1/30,65
2017/1/29,261
2017/1/28,288
2017/1/27,198
2017/1/26,463
2017/1/25,317
2017/1/24,211
2017/1/23,224
2017/1/22,129
2017/1/21,122
2017/1/20,81
2017/1/19,194
2017/1/18,312
2017/1/17,265
2017/1/16,224
2017/1/15,191
2017/1/14,168
2017/1/13,105
2017/1/12,162
2017/1/11,300
2017/1/10,176
2017/1/9,217
2017/1/8,299
2017/1/7,291
2017/1/6,272
2017/1/5,299
2017/1/4,224
2017/1/3,300
2017/1/2,366
2017/1/1,313
2017/2/28,94
2017/2/27,79
2017/2/26,68
2017/2/25,60
2017/2/24,93
2017/2/23,91
2017/2/22,236
2017/2/21,67
2017/2/20,63
2017/2/19,234
2017/2/18,158
2017/2/17,69
2017/2/16,309
2017/2/15,327
2017/2/14,328
2017/2/13,197
2017/2/12,181
2017/2/11,118
2017/2/10,83
2017/2/9,63
2017/2/8,114
2017/2/7,78
2017/2/6,174
2017/2/5,324
2017/2/4,317
2017/2/3,222
2017/2/2,166
2017/2/1,148
2017/3/31,97
2017/3/30,174
2017/3/29,126
2017/3/28,68
2017/3/27,80
2017/3/26,52
2017/3/25,88
2017/3/24,153
2017/3/23,87
2017/3/22,167
2017/3/21,91
2017/3/20,81
2017/3/19,131
2017/3/18,141
2017/3/17,117
2017/3/16,78
2017/3/15,92
2017/3/14,69
2017/3/13,55
2017/3/12,76
2017/3/11,108
2017/3/10,91
2017/3/9,58
2017/3/8,55
2017/3/7,52
2017/3/6,67
2017/3/5,130
2017/3/4,154
2017/3/3,97
2017/3/2,78
2017/3/1,66
2017/4/30,127
2017/4/29,89
