date,score
2017-02-02,27
2017-02-03,40
2017-02-04,65
2017-02-05,58
2017-02-06,52
2017-02-07,43
2017-02-08,30
2017-02-09,59
2017-02-10,58
2017-02-11,55
2017-02-12,65
2017-02-13,74
2017-02-14,85
2017-02-15,118
2017-02-16,79
2017-02-17,69
2017-02-18,109
2017-02-19,56
2017-02-20,58
2017-02-21,55
2017-02-22,31
2017-02-23,41
2017-02-24,46
2017-02-25,51
2017-02-26,58
2017-02-27,53
2017-02-28,79
2017-01-01,95
2017-01-02,96
2017-01-03,103
2017-01-04,40
2017-01-05,37
2017-01-06,42
2017-01-07,54
2017-01-08,37
2017-01-09,48
2017-01-10,37
2017-01-11,24
2017-01-12,38
2017-01-13,58
2017-01-14,44
2017-01-15,42
2017-01-16,62
2017-01-17,48
2017-01-18,33
2017-01-19,43
2017-01-20,70
2017-01-21,79
2017-01-22,116
2017-01-23,82
2017-01-24,86
2017-01-25,108
2017-01-26,104
2017-01-27,77
2017-01-28,74
2017-01-29,61
2017-01-30,70
2017-01-31,74
2016-12-01,70
2016-12-02,59
2016-12-03,63
2016-12-04,69
2016-12-05,108
2016-12-06,68
2016-12-07,113
2016-12-08,170
2016-12-09,124
2016-12-10,113
2016-12-11,86
2016-12-12,101
2016-12-13,86
2016-12-14,63
2016-12-15,92
2016-12-16,82
2016-12-17,67
2016-12-18,73
2016-12-19,97
2016-12-20,49
2016-12-21,61
2016-12-22,94
2016-12-23,63
2016-12-24,52
2016-12-25,59
2016-12-26,34
2016-12-27,52
2016-12-28,69
2016-12-29,56
2016-12-30,64
2016-12-31,90
2016-11-01,38
2016-11-02,45
2016-11-03,64
2016-11-04,72
2016-11-05,62
2016-11-06,54
2016-11-07,31
2016-11-08,22
2016-11-09,29
2016-11-10,52
2016-11-11,54
2016-11-12,55
2016-11-13,53
2016-11-14,54
2016-11-15,77
2016-11-16,49
2016-11-17,58
2016-11-18,49
2016-11-19,54
2016-11-20,67
2016-11-21,64
2016-11-22,56
2016-11-23,30
2016-11-24,48
2016-11-25,45
2016-11-26,35
2016-11-27,76
2016-11-28,53
2016-11-29,56
2016-11-30,52
2016-10-01,41
2016-10-02,56
2016-10-03,62
2016-10-04,66
2016-10-05,67
2016-10-06,78
2016-10-07,85
2016-10-08,62
2016-10-09,66
2016-10-10,60
2016-10-11,68
2016-10-12,57
2016-10-13,59
2016-10-14,67
2016-10-15,59
2016-10-16,45
2016-10-17,41
2016-10-18,47
2016-10-19,38
2016-10-20,21
2016-10-21,42
2016-10-22,53
2016-10-23,45
2016-10-24,50
2016-10-25,49
2016-10-26,33
2016-10-27,33
2016-10-28,41
2016-10-29,20
2016-10-30,31
2016-10-31,36
2016-09-01,41
2016-09-02,60
2016-09-03,75
2016-09-04,73
2016-09-05,88
2016-09-06,73
2016-09-07,82
2016-09-08,72
2016-09-09,60
2016-09-10,42
2016-09-11,61
2016-09-12,70
2016-09-13,59
2016-09-14,68
2016-09-15,69
2016-09-16,53
2016-09-17,66
2016-09-18,60
2016-09-19,68
2016-09-20,85
2016-09-21,90
2016-09-22,78
2016-09-23,71
2016-09-24,73
2016-09-25,52
2016-09-26,37
2016-09-27,58
2016-09-28,47
2016-09-29,47
2016-09-30,54
2016-08-01,62
2016-08-02,62
2016-08-03,30
2016-08-04,22
2016-08-05,27
2016-08-06,48
2016-08-07,47
2016-08-08,66
2016-08-09,61
2016-08-10,55
2016-08-11,39
2016-08-12,42
2016-08-13,40
2016-08-14,39
2016-08-15,36
2016-08-16,59
2016-08-17,59
2016-08-18,56
2016-08-19,46
2016-08-20,35
2016-08-21,55
2016-08-22,55
2016-08-23,61
2016-08-24,63
2016-08-25,75
2016-08-26,66
2016-08-27,37
2016-08-28,46
2016-08-29,63
2016-08-30,69
2016-08-31,53
2016-07-01,33
2016-07-02,47
2016-07-03,36
2016-07-04,39
2016-07-05,31
2016-07-06,23
2016-07-07,31
2016-07-08,32
2016-07-09,41
2016-07-10,47
2016-07-11,42
2016-07-12,51
2016-07-13,44
2016-07-14,38
2016-07-15,38
2016-07-16,45
2016-07-17,29
2016-07-18,36
2016-07-19,37
2016-07-20,34
2016-07-21,33
2016-07-22,33
2016-07-23,34
2016-07-24,37
2016-07-25,43
2016-07-26,52
2016-07-27,57
2016-07-28,49
2016-07-29,32
2016-07-30,36
2016-07-31,48
2016-06-01,41
2016-06-02,43
2016-06-03,42
2016-06-04,71
2016-06-05,69
2016-06-06,82
2016-06-07,44
2016-06-08,51
2016-06-09,48
2016-06-10,57
2016-06-11,43
2016-06-12,41
2016-06-13,61
2016-06-14,42
2016-06-15,33
2016-06-16,57
2016-06-17,52
2016-06-18,41
2016-06-19,40
2016-06-20,28
2016-06-21,35
2016-06-22,36
2016-06-23,41
2016-06-24,40
2016-06-25,42
2016-06-26,47
2016-06-27,45
2016-06-28,56
2016-06-29,51
2016-06-30,40
2016-05-01,57
2016-05-02,67
2016-05-03,78
2016-05-04,55
2016-05-05,70
2016-05-06,73
2016-05-07,69
2016-05-08,51
2016-05-09,37
2016-05-10,64
2016-05-11,74
2016-05-12,61
2016-05-13,47
2016-05-14,46
2016-05-15,58
2016-05-16,82
2016-05-17,71
2016-05-18,86
2016-05-19,63
2016-05-20,71
2016-05-21,48
2016-05-22,50
2016-05-23,35
2016-05-24,33
2016-05-25,26
2016-05-26,27
2016-05-27,31
2016-05-28,40
2016-05-29,57
2016-05-30,45
2016-05-31,37
2016-04-01,61
2016-04-02,84
2016-04-03,89
2016-04-04,78
2016-04-05,68
2016-04-06,84
2016-04-07,42
2016-04-08,43
2016-04-09,49
2016-04-10,46
2016-04-11,58
2016-04-12,51
2016-04-13,37
2016-04-14,61
2016-04-15,69
2016-04-16,61
2016-04-17,57
2016-04-18,63
2016-04-19,63
2016-04-20,51
2016-04-21,64
2016-04-22,53
2016-04-23,44
