date,score
2016-11-03,134
2016-11-04,161
2016-11-05,197
2016-11-06,153
2016-11-07,41
2016-11-08,61
2016-11-09,52
2016-11-10,84
2016-11-11,68
2016-11-12,84
2016-11-13,123
2016-11-14,177
2016-11-15,221
2016-11-16,127
2016-11-17,141
2016-11-18,146
2016-11-19,108
2016-11-20,121
2016-11-21,177
2016-11-22,53
2016-11-23,45
2016-11-24,62
2016-11-25,76
2016-11-26,84
2016-11-27,106
2016-11-28,134
2016-11-29,92
2016-11-30,95
2016-10-01,72
2016-10-02,96
2016-10-03,102
2016-10-04,113
2016-10-05,49
2016-10-06,62
2016-10-07,72
2016-10-08,45
2016-10-09,31
2016-10-10,30
2016-10-11,39
2016-10-12,47
2016-10-13,59
2016-10-14,62
2016-10-15,70
2016-10-16,107
2016-10-17,78
2016-10-18,88
2016-10-19,94
2016-10-20,102
2016-10-21,109
2016-10-22,112
2016-10-23,26
2016-10-24,38
2016-10-25,56
2016-10-26,57
2016-10-27,56
2016-10-28,33
2016-10-29,41
2016-10-30,69
2016-10-31,72
2016-09-01,67
2016-09-02,82
2016-09-03,81
2016-09-04,57
2016-09-05,45
2016-09-06,59
2016-09-07,61
2016-09-08,63
2016-09-09,79
2016-09-10,68
2016-09-11,81
2016-09-12,89
2016-09-13,73
2016-09-14,55
2016-09-15,54
2016-09-16,67
2016-09-17,90
2016-09-18,59
2016-09-19,38
2016-09-20,48
2016-09-21,63
2016-09-22,67
2016-09-23,55
2016-09-24,76
2016-09-25,102
2016-09-26,75
2016-09-27,58
2016-09-28,51
2016-09-29,45
2016-09-30,59
2016-08-01,77
2016-08-02,80
2016-08-03,56
2016-08-04,52
2016-08-05,42
2016-08-06,69
2016-08-07,69
2016-08-08,71
2016-08-09,80
2016-08-10,66
2016-08-11,71
2016-08-12,70
2016-08-13,123
2016-08-14,81
2016-08-15,65
2016-08-16,67
2016-08-17,76
2016-08-18,73
2016-08-19,97
2016-08-20,106
2016-08-21,95
2016-08-22,89
2016-08-23,93
2016-08-24,100
2016-08-25,90
