date,score
2017-02-26,116
2017-02-27,151
2017-02-28,155
2017-01-01,393
2017-01-02,341
2017-01-03,408
2017-01-04,473
2017-01-05,483
2017-01-06,209
2017-01-07,89
2017-01-08,125
2017-01-09,122
2017-01-10,83
2017-01-11,67
2017-01-12,86
2017-01-13,110
2017-01-14,204
2017-01-15,225
2017-01-16,311
2017-01-17,326
2017-01-18,340
2017-01-19,197
2017-01-20,67
2017-01-21,96
2017-01-22,171
2017-01-23,248
2017-01-24,337
2017-01-25,413
2017-01-26,400
2017-01-27,155
2017-01-28,204
2017-01-29,129
2017-01-30,95
2017-01-31,125
2016-12-01,180
2016-12-02,255
2016-12-03,162
2016-12-04,107
2016-12-05,139
2016-12-06,113
2016-12-07,210
2016-12-08,248
2016-12-09,256
2016-12-10,224
2016-12-11,209
2016-12-12,210
2016-12-13,292
2016-12-14,325
2016-12-15,242
2016-12-16,189
2016-12-17,261
2016-12-18,349
2016-12-19,426
2016-12-20,457
2016-12-21,209
2016-12-22,103
2016-12-23,144
2016-12-24,184
2016-12-25,117
2016-12-26,73
2016-12-27,76
2016-12-28,97
2016-12-29,165
2016-12-30,256
2016-12-31,350
2016-11-01,99
2016-11-02,164
2016-11-03,225
2016-11-04,217
2016-11-05,238
2016-11-06,210
2016-11-07,67
2016-11-08,77
2016-11-09,129
2016-11-10,330
2016-11-11,208
2016-11-12,146
2016-11-13,221
2016-11-14,221
2016-11-15,212
2016-11-16,266
2016-11-17,304
2016-11-18,238
2016-11-19,181
2016-11-20,188
2016-11-21,183
2016-11-22,46
2016-11-23,47
2016-11-24,91
2016-11-25,141
2016-11-26,148
2016-11-27,180
2016-11-28,223
2016-11-29,150
2016-11-30,119
2016-10-01,136
2016-10-02,152
2016-10-03,132
2016-10-04,147
2016-10-05,50
2016-10-06,64
2016-10-07,50
2016-10-08,63
2016-10-09,65
2016-10-10,98
2016-10-11,115
2016-10-12,97
2016-10-13,105
2016-10-14,75
2016-10-15,73
2016-10-16,77
2016-10-17,75
2016-10-18,107
2016-10-19,141
2016-10-20,103
2016-10-21,57
2016-10-22,51
2016-10-23,31
2016-10-24,35
2016-10-25,54
2016-10-26,52
2016-10-27,31
2016-10-28,34
2016-10-29,57
2016-10-30,82
2016-10-31,77
2016-09-01,71
2016-09-02,80
2016-09-03,95
2016-09-04,90
2016-09-05,93
2016-09-06,54
2016-09-07,70
2016-09-08,91
2016-09-09,81
2016-09-10,58
2016-09-11,81
2016-09-12,84
2016-09-13,98
2016-09-14,111
2016-09-15,80
2016-09-16,95
2016-09-17,110
2016-09-18,120
2016-09-19,48
2016-09-20,57
2016-09-21,66
2016-09-22,82
2016-09-23,94
2016-09-24,77
2016-09-25,81
2016-09-26,108
2016-09-27,82
2016-09-28,63
2016-09-29,82
2016-09-30,108
2016-08-01,72
2016-08-02,58
2016-08-03,68
2016-08-04,72
2016-08-05,68
2016-08-06,68
2016-08-07,81
2016-08-08,66
2016-08-09,63
2016-08-10,63
2016-08-11,62
2016-08-12,57
2016-08-13,61
2016-08-14,53
2016-08-15,59
2016-08-16,75
2016-08-17,77
2016-08-18,88
2016-08-19,59
2016-08-20,72
2016-08-21,71
2016-08-22,73
2016-08-23,70
2016-08-24,93
2016-08-25,33
2016-08-26,31
2016-08-27,67
2016-08-28,71
2016-08-29,75
2016-08-30,76
2016-08-31,73
2016-07-01,70
2016-07-02,75
2016-07-03,59
2016-07-04,61
2016-07-05,54
2016-07-06,64
2016-07-07,51
2016-07-08,35
2016-07-09,59
2016-07-10,69
2016-07-11,78
2016-07-12,43
2016-07-13,53
2016-07-14,40
2016-07-15,74
2016-07-16,75
2016-07-17,84
2016-07-18,71
2016-07-19,37
2016-07-20,73
2016-07-21,98
2016-07-22,63
2016-07-23,84
2016-07-24,86
2016-07-25,38
2016-07-26,48
2016-07-27,51
2016-07-28,82
2016-07-29,91
2016-07-30,61
2016-07-31,56
2016-06-01,62
2016-06-02,46
2016-06-03,60
2016-06-04,70
2016-06-05,80
2016-06-06,90
2016-06-07,81
2016-06-08,76
2016-06-09,93
2016-06-10,61
2016-06-11,88
2016-06-12,78
2016-06-13,93
2016-06-14,71
2016-06-15,64
2016-06-16,65
2016-06-17,78
2016-06-18,103
2016-06-19,103
2016-06-20,103
2016-06-21,69
2016-06-22,105
2016-06-23,39
2016-06-24,61
2016-06-25,67
2016-06-26,56
2016-06-27,69
2016-06-28,81
2016-06-29,93
2016-06-30,70
2016-05-01,93
2016-05-02,135
2016-05-03,78
2016-05-04,101
2016-05-05,126
2016-05-06,114
2016-05-07,76
2016-05-08,75
2016-05-09,70
2016-05-10,101
2016-05-11,99
2016-05-12,200
2016-05-13,67
2016-05-14,40
2016-05-15,61
2016-05-16,65
2016-05-17,88
2016-05-18,77
2016-05-19,81
2016-05-20,100
2016-05-21,84
2016-05-22,81
2016-05-23,45
2016-05-24,63
2016-05-25,51
2016-05-26,44
2016-05-27,43
2016-05-28,62
2016-05-29,75
2016-05-30,86
2016-05-31,85
2016-04-01,138
2016-04-02,157
2016-04-03,70
2016-04-04,89
2016-04-05,113
2016-04-06,71
2016-04-07,80
2016-04-08,120
2016-04-09,77
2016-04-10,112
2016-04-11,133
2016-04-12,135
2016-04-13,125
2016-04-14,99
2016-04-15,76
2016-04-16,58
2016-04-17,122
2016-04-18,88
2016-04-19,100
2016-04-20,91
2016-04-21,102
2016-04-22,101
2016-04-23,65
2016-04-24,79
2016-04-25,72
2016-04-26,90
2016-04-27,79
2016-04-28,78
2016-04-29,106
2016-04-30,106
2016-03-01,89
2016-03-02,98
2016-03-03,102
2016-03-04,172
2016-03-05,161
2016-03-06,198
2016-03-07,178
2016-03-08,158
2016-03-09,103
2016-03-10,70
2016-03-11,86
2016-03-12,139
2016-03-13,96
2016-03-14,99
2016-03-15,115
2016-03-16,172
2016-03-17,189
2016-03-18,140
2016-03-19,134
2016-03-20,138
2016-03-21,118
2016-03-22,135
2016-03-23,180
2016-03-24,154
2016-03-25,120
2016-03-26,59
2016-03-27,75
2016-03-28,97
2016-03-29,116
2016-03-30,132
2016-03-31,111
2016-02-01,60
2016-02-02,84
2016-02-03,139
2016-02-04,132
2016-02-05,93
2016-02-06,52
2016-02-07,75
2016-02-08,252
2016-02-09,170
2016-02-10,187
