date,score
2017-2-5,32
2017-2-6,35
2017-2-7,101
2017-2-8,60
2017-2-9,36
2017-2-10,38
2017-2-11,62
2017-2-12,138
2017-2-13,109
2017-2-14,225
2017-2-15,283
2017-2-16,145
2017-2-17,45
2017-2-18,111
2017-2-19,150
2017-2-20,39
2017-2-21,83
2017-2-22,106
2017-2-23,36
2017-2-24,43
2017-2-25,30
2017-2-26,44
2017-2-27,87
2017-2-28,34
2017-1-1,454
2017-1-2,220
2017-1-3,338
2017-1-4,393
2017-1-5,276
2017-1-6,245
2017-1-7,211
2017-1-8,54
2017-1-9,49
2017-1-10,44
2017-1-11,77
2017-1-12,59
2017-1-13,30
2017-1-14,35
2017-1-15,72
2017-1-16,123
2017-1-17,176
2017-1-18,53
2017-1-19,85
2017-1-20,40
2017-1-21,53
2017-1-22,36
2017-1-23,46
2017-1-24,114
2017-1-25,221
2017-1-26,203
2017-1-27,85
2017-1-28,364
2017-1-29,80
2017-1-30,47
2017-1-31,102
2016-12-1,47
2016-12-2,123
2016-12-3,232
2016-12-4,291
2016-12-5,78
2016-12-6,103
2016-12-7,159
2016-12-8,132
2016-12-9,37
2016-12-10,67
2016-12-11,204
2016-12-12,270
2016-12-13,78
2016-12-14,40
2016-12-15,51
2016-12-16,135
2016-12-17,229
2016-12-18,270
2016-12-19,265
2016-12-20,409
2016-12-21,429
2016-12-22,151
2016-12-23,47
2016-12-24,155
2016-12-25,191
2016-12-26,64
2016-12-27,54
2016-12-28,85
2016-12-29,75
2016-12-30,249
2016-12-31,329
2016-11-1,62
2016-11-2,132
2016-11-3,227
2016-11-4,293
2016-11-5,229
2016-11-6,96
2016-11-7,57
2016-11-8,55
2016-11-9,190
2016-11-10,170
2016-11-11,104
2016-11-12,99
2016-11-13,125
2016-11-14,78
2016-11-15,88
2016-11-16,129
2016-11-17,151
2016-11-18,239
2016-11-19,162
2016-11-20,73
2016-11-21,26
2016-11-22,28
2016-11-23,33
2016-11-24,94
2016-11-25,195
2016-11-26,306
2016-11-27,79
2016-11-28,81
2016-11-29,128
2016-11-30,123
2016-10-1,214
2016-10-2,234
2016-10-3,160
2016-10-4,56
2016-10-5,76
2016-10-6,97
2016-10-7,56
2016-10-8,29
2016-10-9,55
2016-10-10,117
2016-10-11,154
2016-10-12,103
2016-10-13,193
2016-10-14,292
2016-10-15,241
2016-10-16,158
2016-10-17,83
2016-10-18,154
2016-10-19,276
2016-10-20,126
2016-10-21,60
2016-10-22,24
2016-10-23,45
2016-10-24,88
2016-10-25,128
2016-10-26,76
2016-10-27,52
2016-10-28,28
2016-10-29,51
2016-10-30,66
2016-10-31,29
2016-9-1,33
2016-9-2,33
2016-9-3,42
2016-9-4,112
2016-9-5,49
2016-9-6,38
2016-9-7,73
2016-9-8,41
2016-9-9,40
2016-9-10,38
2016-9-11,53
2016-9-12,47
2016-9-13,115
2016-9-14,136
2016-9-15,96
2016-9-16,183
2016-9-17,61
2016-9-18,32
2016-9-19,27
2016-9-20,39
2016-9-21,89
2016-9-22,132
2016-9-23,160
2016-9-24,147
2016-9-25,210
2016-9-26,80
2016-9-27,44
2016-9-28,30
2016-9-29,76
2016-9-30,128
2016-8-1,90
2016-8-2,85
2016-8-3,101
2016-8-4,135
2016-8-5,90
2016-8-6,133
2016-8-7,43
2016-8-8,62
2016-8-9,84
2016-8-10,109
2016-8-11,114
2016-8-12,84
2016-8-13,36
2016-8-14,50
2016-8-15,42
2016-8-16,53
2016-8-17,82
2016-8-18,99
2016-8-19,39
2016-8-20,89
2016-8-21,107
2016-8-22,88
2016-8-23,93
2016-8-24,106
2016-8-25,43
2016-8-26,31
2016-8-27,39
2016-8-28,34
2016-8-29,48
2016-8-30,70
2016-8-31,41
2016-7-1,48
2016-7-2,90
2016-7-3,108
2016-7-4,178
2016-7-5,134
2016-7-6,124
2016-7-7,151
2016-7-8,126
2016-7-9,114
2016-7-10,139
2016-7-11,119
2016-7-12,56
2016-7-13,56
2016-7-14,62
2016-7-15,50
2016-7-16,51
2016-7-17,107
2016-7-18,141
2016-7-19,125
2016-7-20,57
2016-7-21,38
2016-7-22,103
2016-7-23,163
2016-7-24,90
2016-7-25,66
2016-7-26,46
2016-7-27,97
2016-7-28,77
2016-7-29,163
2016-7-30,199
2016-7-31,73
2016-6-1,71
2016-6-2,106
2016-6-3,114
2016-6-4,138
2016-6-5,120
2016-6-6,127
2016-6-7,87
2016-6-8,160
2016-6-9,163
2016-6-10,94
2016-6-11,42
2016-6-12,116
2016-6-13,66
2016-6-14,54
2016-6-15,49
2016-6-16,61
2016-6-17,52
2016-6-18,87
2016-6-19,112
2016-6-20,145
2016-6-21,135
2016-6-22,94
2016-6-23,108
2016-6-24,38
2016-6-25,41
2016-6-26,88
2016-6-27,83
2016-6-28,94
2016-6-29,145
2016-6-30,100
2016-5-1,242
2016-5-2,80
2016-5-3,56
2016-5-4,53
2016-5-5,95
2016-5-6,130
2016-5-7,49
2016-5-8,90
2016-5-9,58
2016-5-10,62
2016-5-11,191
2016-5-12,67
2016-5-13,58
2016-5-14,58
2016-5-15,56
2016-5-16,55
2016-5-17,103
2016-5-18,103
2016-5-19,139
2016-5-20,142
2016-5-21,122
2016-5-22,100
2016-5-23,107
2016-5-24,54
2016-5-25,58
2016-5-26,59
2016-5-27,84
2016-5-28,96
2016-5-29,66
2016-5-30,127
2016-5-31,95
2016-4-1,106
2016-4-2,37
2016-4-3,47
2016-4-4,96
2016-4-5,149
2016-4-6,175
2016-4-7,133
2016-4-8,67
2016-4-9,167
2016-4-10,123
2016-4-11,76
2016-4-12,102
2016-4-13,161
2016-4-14,74
2016-4-15,81
2016-4-16,64
2016-4-17,43
2016-4-18,43
2016-4-19,97
2016-4-20,91
2016-4-21,142
2016-4-22,80
2016-4-23,50
2016-4-24,117
2016-4-25,121
2016-4-26,103
2016-4-27,118
2016-4-28,121
2016-4-29,157
2016-4-30,209
2016-3-1,150
2016-3-2,206
2016-3-3,321
2016-3-4,376
2016-3-5,207
2016-3-6,114
2016-3-7,67
2016-3-8,35
2016-3-9,33
2016-3-10,46
2016-3-11,47
2016-3-12,140
2016-3-13,54
2016-3-14,99
2016-3-15,176
2016-3-16,295
2016-3-17,338
2016-3-18,220
2016-3-19,91
2016-3-20,86
2016-3-21,157
2016-3-22,155
2016-3-23,44
2016-3-24,34
2016-3-25,38
2016-3-26,36
2016-3-27,41
2016-3-28,139
2016-3-29,61
2016-3-30,55
2016-3-31,199
2016-2-1,27
2016-2-2,38
2016-2-3,50
2016-2-4,31
2016-2-5,38
2016-2-6,45
2016-2-7,66
2016-2-8,198
2016-2-9,56
2016-2-10,122
2016-2-11,206
2016-2-12,192
2016-2-13,29
2016-2-14,34
2016-2-15,44
2016-2-16,39
2016-2-17,59
2016-2-18,41
2016-2-19,38
2016-2-20,36
2016-2-21,101
2016-2-22,104
2016-2-23,36
2016-2-24,49
2016-2-25,43
2016-2-26,54
2016-2-27,33
2016-2-28,56
2016-2-29,50
2016-1-1,212
2016-1-2,303
2016-1-3,302
2016-1-4,62
2016-1-5,46
2016-1-6,45
2016-1-7,24
2016-1-8,46
2016-1-9,95
2016-1-10,73
2016-1-11,26
2016-1-12,29
2016-1-13,43
2016-1-14,89
2016-1-15,123
2016-1-16,166
2016-1-17,62
2016-1-18,42
2016-1-19,80
2016-1-20,149
2016-1-21,175
2016-1-22,45
2016-1-23,42
2016-1-24,52
2016-1-25,47
2016-1-26,56
2016-1-27,122
2016-1-28,157
2016-1-29,89
2016-1-30,67
2016-1-31,33
2015-12-1,478
2015-12-2,36
2015-12-3,25
2015-12-4,36
2015-12-5,72
2015-12-6,176
2015-12-7,233
2015-12-8,295
2015-12-9,297
2015-12-10,138
2015-12-11,57
2015-12-12,146
2015-12-13,203
2015-12-14,138
2015-12-15,26
2015-12-16,20
2015-12-17,66
2015-12-18,72
2015-12-19,162
2015-12-20,259
2015-12-21,280
2015-12-22,351
2015-12-23,303
2015-12-24,151
2015-12-25,468
2015-12-26,333
2015-12-27,65
2015-12-28,141
2015-12-29,310
2015-12-30,113
2015-12-31,86
2015-11-1,92
2015-11-2,102
2015-11-3,184
2015-11-4,250
2015-11-5,153
2015-11-6,29
2015-11-7,28
2015-11-8,77
2015-11-9,160
2015-11-10,166
2015-11-11,131
2015-11-12,190
2015-11-13,256
2015-11-14,309
2015-11-15,241
2015-11-16,78
2015-11-17,88
2015-11-18,88
2015-11-19,100
2015-11-20,97
2015-11-21,59
2015-11-22,69
2015-11-23,43
2015-11-24,57
2015-11-25,72
2015-11-26,52
2015-11-27,232
2015-11-28,303
2015-11-29,291
2015-11-30,364
2015-10-1,33
2015-10-2,58
2015-10-3,56
2015-10-4,136
2015-10-5,263
2015-10-6,335
2015-10-7,315
2015-10-8,31
2015-10-9,41
2015-10-10,23
2015-10-11,30
2015-10-12,36
2015-10-13,56
2015-10-14,124
2015-10-15,137
2015-10-16,237
2015-10-17,342
2015-10-18,79
2015-10-19,79
2015-10-20,103
2015-10-21,69
2015-10-22,43
2015-10-23,71
2015-10-24,77
2015-10-25,59
2015-10-26,61
2015-10-27,40
2015-10-28,19
2015-10-29,25
2015-10-30,41
2015-10-31,60
2015-9-1,27
2015-9-2,26
2015-9-3,39
2015-9-4,84
2015-9-5,40
2015-9-6,36
2015-9-7,51
2015-9-8,78
2015-9-9,55
2015-9-10,18
2015-9-11,22
2015-9-12,28
2015-9-13,47
2015-9-14,90
2015-9-15,135
2015-9-16,164
2015-9-17,194
2015-9-18,109
2015-9-19,33
2015-9-20,113
2015-9-21,130
2015-9-22,178
2015-9-23,44
2015-9-24,133
2015-9-25,41
2015-9-26,56
2015-9-27,72
2015-9-28,64
2015-9-29,60
2015-9-30,41
2015-8-1,88
2015-8-2,94
2015-8-3,91
2015-8-4,60
2015-8-5,98
2015-8-6,88
2015-8-7,132
2015-8-8,65
2015-8-9,98
2015-8-10,76
2015-8-11,140
2015-8-12,124
2015-8-13,170
2015-8-14,88
2015-8-15,57
2015-8-16,110
2015-8-17,131
2015-8-18,83
2015-8-19,75
2015-8-20,66
2015-8-21,55
2015-8-22,40
2015-8-23,44
2015-8-24,33
2015-8-25,33
2015-8-26,36
2015-8-27,32
2015-8-28,41
2015-8-29,70
2015-8-30,45
2015-8-31,39
2015-7-1,41
2015-7-2,29
2015-7-3,72
2015-7-4,61
2015-7-5,106
2015-7-6,119
2015-7-7,115
2015-7-8,173
2015-7-9,127
2015-7-10,96
2015-7-11,148
2015-7-12,170
2015-7-13,112
2015-7-14,103
2015-7-15,62
2015-7-16,54
2015-7-17,48
2015-7-18,72
2015-7-19,87
2015-7-20,111
2015-7-21,184
2015-7-22,95
2015-7-23,61
2015-7-24,80
2015-7-25,120
2015-7-26,145
2015-7-27,111
2015-7-28,76
2015-7-29,108
2015-7-30,68
2015-7-31,50
2015-6-1,128
2015-6-2,63
2015-6-3,79
2015-6-4,81
2015-6-5,71
2015-6-6,68
2015-6-7,42
2015-6-8,42
2015-6-9,82
2015-6-10,100
2015-6-11,42
2015-6-12,36
2015-6-13,46
2015-6-14,56
2015-6-15,130
2015-6-16,160
2015-6-17,79
2015-6-18,45
2015-6-19,35
2015-6-20,52
2015-6-21,94
2015-6-22,136
2015-6-23,234
2015-6-24,160
2015-6-25,164
2015-6-26,145
2015-6-27,124
2015-6-28,192
2015-6-29,154
2015-6-30,33
2015-5-1,162
2015-5-2,67
2015-5-3,86
2015-5-4,56
2015-5-5,75
2015-5-6,59
2015-5-7,90
2015-5-8,88
2015-5-9,57
2015-5-10,50
2015-5-11,42
2015-5-12,47
2015-5-13,95
2015-5-14,57
2015-5-15,47
2015-5-16,78
2015-5-17,167
2015-5-18,96
2015-5-19,51
2015-5-20,46
2015-5-21,71
2015-5-22,103
2015-5-23,142
2015-5-24,170
2015-5-25,155
2015-5-26,143
2015-5-27,135
2015-5-28,157
2015-5-29,95
2015-5-30,94
2015-5-31,102
2015-4-1,81
2015-4-2,55
2015-4-3,50
2015-4-4,85
2015-4-5,91
2015-4-6,40
2015-4-7,43
2015-4-8,129
2015-4-9,210
2015-4-10,191
2015-4-11,182
2015-4-12,40
2015-4-13,53
2015-4-14,75
2015-4-15,215
2015-4-16,105
2015-4-17,113
2015-4-18,181
2015-4-19,94
2015-4-20,93
2015-4-21,100
2015-4-22,76
2015-4-23,84
2015-4-24,103
2015-4-25,108
2015-4-26,144
2015-4-27,116
2015-4-28,63
2015-4-29,151
2015-4-30,159
2015-3-1,73
2015-3-2,86
2015-3-3,49
